id,origin,DOI,PMID,PMCID
da0febc13e,PMC5364206,10.2169/internalmedicine.56.7781,28202875,PMC5364206
f8cf133de5,10.1086%2F251533,10.1086%2F251533,,
c08a8efa66,10.1257%2Fjep.24.2.95,10.1257/jep.24.2.95,,
db0c53c2b7,10.1111%2Fj.1468-0351.2008.00340.x,10.1111/j.1468-0351.2008.00340.x,,
f2cc3056ea,PMC4075875,10.1002/ca.20803,19418453,PMC4075875
aa48462e51,10.1257%2Fjep.12.1.59,10.1257/jep.12.1.59,,
c28c30f17c,10.1257%2Fjep.25.1.139,10.1257/jep.25.1.139,,
f67b5bed80,10.1257%2Fjep.31.1.3,10.1257/jep.31.1.3,,
ea8a8737ce,10.1257%2Fjep.5.3.157,10.1257/jep.5.3.157,,
c421f3d726,PMC3493799,10.4070/kcj.2012.42.10.651,23170090,PMC3493799
a2bbd08cc0,10.1086%2F252857,10.1086/252857,,
d0f14a43bd,10.1086%2F252852,10.1086/252852,,
b797bbd9fb,10.1086%2F251520,10.1086/251520,,
e0fb7310e0,PMC3782726,10.6061/clinics/2013(09)18,24141848,PMC3782726
af8c45aaf4,PMC3984761,10.1002/acn3.54,24741667,PMC3984761
fd5a16210a,10.1086%2F251522,10.1086/251522,,
a32c8e3d3d,PMC5087259,10.3402/jchimp.v6.32361,27802851,PMC5087259
fbb9c6675d,PMC5153275,10.2147/IDR.S102207,,PMC5153275
ceec6543a9,10.1080%2F00346764.2016.1269941,10.1080/00346764.2016.1269941,,
f773d253cb,PMC4213841,10.1016/j.jgr.2014.05.009,25379009,PMC4213841
ed7a1c3db1,PMC3971421,10.2337/dc08-2264,19336634,PMC3971421
b57074b129,PMC4163887,10.5483/BMBRep.2014.47.4.050,,PMC4163887
ede8b48a7a,PMC4853824,10.1093/ehjcvp/pvv046,27418970,PMC4853824
ee3535cd49,10.1086%2F251518,10.1086/251518,,
d4a42f725f,10.1257%2Faer.98.2.1,10.1257/aer.98.2.1,,
b186541d9c,10.1257%2Faer.20140989,10.1257/aer.20140989,,
c7060cf40f,PMC4932304,10.1136/bmjresp-2016-000140,27403320,PMC4932304
dcb03e690f,10.1257%2Fjep.5.4.59,10.1257/jep.5.4.59,,
ed937f2883,PMC5297944,10.1183/20734735.008316,28210330,PMC5297944
ccca0ee4d5,10.1002%2Fsoej.12249,10.1002/soej.12249,,
ddeed332a4,10.1086%2F251513,10.1086/251513,,
dcbb67be22,10.1002%2Fsoej.12245,10.1002/soej.12245,,
d66ad2d889,PMC4091090,10.3791/51144,24514072,PMC4091090
d89be3aa92,10.1257%2Fjep.12.1.37,10.1257/jep.12.1.37,,
a4aa161edc,10.1002%2Fsoej.12242,10.1002/soej.12242,,
d094279cec,10.1257%2Fjep.7.3.21,10.1257/jep.7.3.21,,
efc3b08c87,10.1257%2Fjep.25.1.115,10.1257/jep.25.1.115,21595322,PMC3248809
e2368fb79f,PMC3992355,10.3402/jchimp.v4.23423,24765255,PMC3992355
a045b7a879,10.1257%2Fjep.5.3.175,10.1257/jep.5.3.175,,
df4132482b,PMC4075858,,,PMC4075858
c9bba5ba54,PMC4368133,10.4161/2162402x.2014.983765,25949863,PMC4368133
b2135f100e,PMC3808127,10.2147/IJWH.S34030,,PMC3808127
e421a9340e,10.1086%2F251507,10.1086/251507,,
caf1112294,PMC3936224,10.1038/srep04221,24573177,PMC3936224
d8fe355e55,10.1007%2Fs10663-010-9148-x,10.1007/s10663-010-9148-x,,
a1eea583e7,PMC4595364,10.3803/enm.2015.30.3.381,26435136,PMC4595364
c6e05fab85,10.18267%2Fj.polek.1141,10.18267/j.polek.1141,,
d5e933cc20,10.1007%2Fs11127-011-9789-8,10.1007/s11127-011-9789-8,,
d4ba592ac4,10.1086%2F251501,10.1086/251501,,
c94dcd2a3e,PMC5080640,10.4252/wjsc.v8.i10.332,27822340,PMC5080640
a5684aac4d,PMC3249328,10.5090/kjtcs.2011.44.4.307,22263177,PMC3249328
b28c84db26,10.1080%2F135048597355267,10.1080/135048597355267,,
fcf3742d66,10.1257%2Fjep.12.1.27,10.1257/jep.12.1.27,,
c34640a9a3,10.1257%2Fjep.13.3.217,10.1257/jep.13.3.217,,
ff5a22970d,10.1257%2Fjep.11.2.179,10.1257/jep.12.3.183,,
c98cbc144a,10.3846%2Fjbem.2010.18,10.3846/jbem.2010.18,,
d6e56f40e7,10.1007%2Fs11151-017-9577-9,10.1007/s11151-017-9577-9,,
cdde20dca5,PMC3992336,10.3350/cmh.2014.20.1.85,24757664,PMC3992336
c25969bd92,PMC4093655,10.1038/srep05657,25012259,PMC4093655
a33d7bc2ea,PMC2602909,10.1074/jbc.m807131200,18948262,PMC2602909
cf088b0279,PMC4117150,10.5214/ans.0972.7531.210109,25206052,PMC4117150
c48056e2b4,10.3846%2Fjbem.2010.11,10.3846/jbem.2010.11,,
a01df39985,10.1086%2F252024,10.1086%2F252024,,
c4f2f7165a,10.1086%2F253355,10.1086/253355,,
c63f095f61,10.1086%2F253358,10.1086%2F253358,,
d87a7ea675,10.1086%2F252026,10.1086/252026,,
f54fcce6a4,10.3846%2Fjbem.2010.10,10.3846/jbem.2010.10,,
dd40972d1a,PMC3819694,10.5223/pghn.2013.16.3.195,24224154,PMC3819694
b1395fe263,10.1007%2Fs11293-010-9215-5,10.1007/s11293-010-9215-5,,
cf2b3b52f0,10.1257%2Fjep.20.3.161,10.1257/jep.20.3.161,,
b099741965,10.1257%2Fjep.22.3.223,10.1257/jep.23.3.205,,
e49eede956,PMC3884544,,,PMC3884544
b19de16e01,PMC3547293,10.2174/1874325001307010008,23341851,PMC3547293
bb37cd2005,10.3846%2Fjbem.2010.08,10.3846/jbem.2010.08,,
ccd8ed263e,10.3846%2Fjbem.2010.04,10.3846/jbem.2010.04,,
e178e770da,10.1257%2Fjep.4.1.3,10.1257/jep.4.1.3,,
e5a9b469fe,10.3846%2Fjbem.2010.05,10.3846/jbem.2010.05,,
c280b2fbb9,10.1007%2Fs10657-014-9443-2,10.1007/s10657-014-9443-2,,
f316cb53d5,10.1111%2Fj.1468-0297.2007.02079.x,10.1111/j.1468-0297.2007.02079.x,,
e92bf41a3b,10.1086%2F253345,10.1086/253345,,
cca0a29041,10.1007%2Fs10657-009-9139-1,10.1007/s10657-009-9139-1,,
fee908bfd0,10.1080%2F13545700601024847,10.1080/13545700601024847,,
ee4c9637b2,PMC5066375,10.3350/cmh.2016.0105,27729636,PMC5066375
e9c9c16ac2,10.1086%2F252017,10.1086/252017,,
b71d73ff5f,PMC3373206,10.3389/fnhum.2012.00168,22701416,PMC3373206
b8c9edd403,PMC5066378,10.3350/cmh.2016.0033,27729630,PMC5066378
e85af4c90d,10.1257%2Fjep.11.2.187,10.1257/jep.11.2.187,,
be579994a6,10.1111%2Fj.1468-0351.2009.00333.x,10.1111/j.1468-0351.2009.00333.x,,
f99da195c9,10.1257%2Fjep.20.3.173,10.2139/ssrn.618401,,
c9e78d4621,PMC3674056,10.4161/cc.24579,23588071,PMC3674056
e78f0ef4fb,10.1111%2Fj.1468-0297.2010.02386,10.1111/j.1468-0297.2010.02386,,
dfe7688ad7,10.1086%2F252010,10.1086/252010,,
c2056ebc9e,10.1086%2F693973,10.1086/693973,,
de09a68f31,PMC4968324,10.1177/2325967116s00200,,PMC4968324
e7e07f5f2c,PMC4830324,10.4103/0366-6999.156808,25963365,PMC4830324
a705751507,PMC2808567,10.3346/jkms.2005.20.1.162,15716625,PMC2808567
d6b2d64413,PMC5166516,10.3233/nha-1614,28035346,PMC5166516
b8834d1e52,10.1257%2Fjep.11.2.195,10.1257/jep.11.2.195,,
dd5e76f44a,10.3846%2Fbtp.2007.26,10.3846/btp.2007.26,,
abcabb268d,PMC3769764,10.1590/s1517-83822010000400006,24031567,PMC3769764
cd2833988d,10.3846%2Fbtp.2007.27,10.3846%2Fbtp.2007.27,,
e1b8ba2783,10.3846%2Fjbem.2010.32,10.3846/jbem.2010.32,,
d9c2d6485b,10.1086%2F252007,10.1086/252007,,
c5ab37166c,10.3846%2Fbtp.2007.28,10.3846/btp.2007.28,,
d27097a891,10.3846%2Fjbem.2010.30,10.3846/jbem.2010.30,,
a7f4852e2f,PMC4479958,10.3346/jkms.2015.30.7.995,26113784,PMC4479958
b80b164daf,10.1007%2Fs11166-012-9142-8,10.1007/s11166-012-9142-8,,
b2a48b16b8,10.1086%2F252009,10.1086/252009,,
ca8c817b04,10.1086%2F252008,10.1086/252008,,
d30d15856c,10.1257%2Fjep.22.3.207,10.3386/w14341,,
ce6bc3ede8,PMC5330818,10.3748/wjg.v23.i8.1338,28293080,PMC5330818
eef82914b0,PMC4409168,10.1038/ismej.2015.21,25700337,PMC4409168
ce40f11c4d,10.1007%2Fs10368-017-0392-4,10.1007/s10368-017-0392-4,,
a5270a2b48,PMC5435998,10.1093/nar/gkx016,28115631,PMC5435998
ed10eef41b,10.1086%2F252000,10.1086/252000,,
e07719d679,10.1111%2Fj.1468-0297.2012.02545.x,10.1111/j.1468-0297.2012.02545.x,,
f0a7e182c8,10.1257%2Fjep.4.1.7,10.1257/jep.4.1.7,,
ab158a57e2,PMC3404709,10.1136/bjophthalmol-2012-301588,22362912,PMC3404709
af9c1b5299,10.3846%2Fjbem.2010.29,10.3846/jbem.2010.29,,
bae2aef81e,10.1007%2Fs11558-017-9294-z,10.1007/s11558-017-9294-z,,
b73c8c45d9,10.1086%2F253322,10.1086/253322,,
c10d9c1df6,10.1257%2Faer.20150343,10.1257/aer.20150343,,
eae21337b8,PMC3240954,10.1038/srep00156,22355671,PMC3240954
d74ab35102,10.1007%2Fs10657-012-9311-x,10.1007/s10657-012-9311-x,,
c8f51940ea,10.1257%2Fjep.20.3.195,10.1057/9781137537584_2,,
e832c8679e,PMC5400455,10.1093/jscr/rjx030,28458844,PMC5400455
e1bbe51560,PMC4241901,10.5717/jenb.2014.18.3.239,25566460,PMC4241901
d2d404bfdb,PMC4499551,10.3348/kjr.2015.16.4.860,26175586,PMC4499551
e9acb0ac9e,PMC5337457,10.2169/internalmedicine.56.7506,28090042,PMC5337457
d7d4d832cc,10.1257%2Fjep.12.4.197,10.1257/jep.12.4.197,,
a18f3f131c,10.1257%2Fjep.13.1.3,10.1257/jep.13.1.3,,
a2fc290671,10.1257%2Fjep.2.3.45,10.1257/jep.2.3.45,,
ca2f5f33ad,10.1007%2Fs10645-017-9290-y,10.1007/s10645-017-9290-y,,
db258935f4,10.1086%2F250287,10.1086/250287,,
bb00bb7b4f,10.1086%2F253314,10.1086%2F253314,,
ce0b5abe77,PMC2700377,10.1083/jcb.200809110,19364917,PMC2700377
d44843d04b,PMC3010063,10.1083/jcb.201008160,21187327,PMC3010063
b16e4db239,10.1257%2Fjep.12.4.191,10.1257%2Fjep.12.4.191,,
f7ddf14538,10.1257%2Fjep.4.2.13,10.1257/jep.4.2.13,,
dff2c67e9e,PMC2633202,10.3346/jkms.2009.24.S1.S1,,PMC2633202
faede3c283,PMC4351325,10.3904/kjim.2015.30.2.191,25750560,PMC4351325
db50c369d9,PMC3001065,10.1093/nar/gkq690,20693534,PMC3001065
c5f6bf5212,10.1257%2Fjep.21.1.209,10.1257/jep.21.1.209,,
a7f92f2d36,10.1111%2Fj.1468-0335.2007.00659.x,10.1111/j.1468-0335.2007.00659.x,,
c60490156c,10.1007%2Fs10888-013-9243-x,10.1007/s10888-013-9243-x,,
ee84e9d8b7,10.1257%2Fjep.20.3.121,10.1257/jep.20.3.121,17176527,
e9067084a2,10.1111%2Fjoie.12093,10.1111/joie.12093,,
fb13acf59c,10.3846%2F1611-1699.2008.9.335-337,10.3846/1611-1699.2008.9.335-337,,
d1e280f3bc,10.1007%2Fs10657-011-9276-1,10.1007/s10657-011-9276-1,,
a4d6a5fa8a,10.1017%2Fs136510051400039x,10.1017/s136510051400039x,,
f5af2d22ce,PMC4132736,10.1093/nar/gku621,25016526,PMC4132736
d6a7c6da80,10.1257%2Fjep.26.3.225,10.1257/jep.26.3.225,,
f6e51254ec,PMC3412319,10.1038/srep00552,22870381,PMC3412319
e10bdb0a56,10.1086%2F253300,10.1086/253300,,
d1db492d2b,10.1086%2F250278,10.1086/250278,,
b673acead2,PMC4584665,10.4322/acr.2015.007,26484335,PMC4584665
e29b128ea6,10.1086%2Fma.20.3585411,10.1086/ma.20.3585411,,
b3ad3a1741,10.1257%2Fjep.2.3.51,10.1257/jep.2.3.51,,
c4e3beeffb,PMC3408296,10.5999/aps.2012.39.4.437,22872854,PMC3408296
ffcd2a497c,PMC5433329,10.1177/2055217316637087,28607721,PMC5433329
bddf158306,10.1080%2F1350178x.2017.1286026,10.1080/1350178x.2017.1286026,,
a98d6816c8,10.1111%2Fcoep.12138,10.5414/vdp29105,,
a83ce7ef78,PMC5010092,10.5455/medarh.2016.70.191-192,27594744,PMC5010092
d49304a5be,10.1007%2Fs11166-015-9214-7,10.1007/s11166-015-9214-7,,
b1fe318cc4,PMC2887304,10.1017/s135246580001585x,21241539,PMC2887304
f299bec90f,PMC3015772,,,PMC3015772
fe443c2a13,PMC4092349,10.1038/srep05594,25011670,PMC4092349
f15311ef6a,10.1086%2Fma.20.3585429,10.1086/ma.20.3585429,,
be86384a34,10.1257%2Fjep.15.2.121,10.1257/jep.15.2.121,,
c0c49cb050,10.1257%2Fjep.13.1.85,10.1257/jep.13.1.85,,
efdbc38d94,PMC3467446,10.4070/kcj.2012.42.9.618,23091507,PMC3467446
c85402262e,10.1086%2F251597,10.1086/251597,,
b5678efe60,PMC2978481,,,PMC2978481
df9485e9f6,10.1086%2F250268,10.1086/250268,,
a96189b7b1,10.1086%2F250269,10.1086/250269,,
e38071276b,10.1086%2Fma.20.3585420,10.1086/ma.20.3585420,,
d5289d9ee1,PMC3781445,10.2337/db13-1039,24065792,PMC3781445
f071b6cf87,PMC4674487,10.1016/j.neo.2015.08.005,26408259,PMC4674487
a38afdee99,10.1257%2Fjep.4.2.35,10.1257/jep.4.2.35,,
ff0bf5ffda,PMC5210394,10.1161/jaha.116.004808,27881422,PMC5210394
d22c0157b6,PMC5006809,10.1016/j.tranon.2016.06.006,27567958,PMC5006809
b62e17cbc6,10.1086%2F250260,10.1086/250260,,
e175957124,10.1007%2Fs10645-012-9191-z,10.1007/s10645-012-9191-z,,
dc12418b98,PMC3518713,10.4070/kcj.2012.42.11.776,23236331,PMC3518713
a9f03339b6,10.1007%2Fs10645-006-9039-5,10.1007/s10645-006-9039-5,,
e859b0bd80,10.1257%2Fjep.14.1.229,10.1257/jep.14.1.229,,
aa5479b9e0,PMC2923339,10.2174/1874325001004010188,20721318,PMC2923339
cc57454d42,10.1257%2Fjep.21.3.59,10.3386/w12981,,
b0b1a84a46,10.1257%2Fjep.26.3.203,10.1257/jep.26.3.203,,
c50d350b2d,10.1086%2F250254,10.1086/250254,,
c08c3de466,10.1086%2F250255,10.1086%2F250255,,
fc1c4c75f5,10.1086%2F250256,10.1086%2F250256,,
e972772653,10.1257%2Fjep.11.2.161,10.1257/jep.11.2.161,,
cd2836c36c,PMC5382029,10.1016/j.gore.2017.03.015,28409179,PMC5382029
cc882525d4,10.1086%2F250257,10.1086%2F250257,,
cabdd529d7,10.1086%2F250258,10.1086/250258,,
b2740e1422,PMC4431026,10.14245/kjs.2012.9.3.304,25983839,PMC4431026
a33a58fa5d,PMC4623719,10.1590/0104-1169.0288.2591,26444158,PMC4623719
bbbf574810,PMC5090031,10.5114/reum.2016.62477,27826177,PMC5090031
ac07a965b2,PMC3468768,10.3346/jkms.2012.27.10.1269,23091329,PMC3468768
a83a89d352,10.1086%2F251580,10.1086/251580,,
fe71e2f925,10.1086%2F250252,10.1086/250252,,
e692a06c55,10.1086%2F251582,10.1086/251582,,
e4fa8df0f7,10.1007%2Fs10101-015-0159-8,10.1007/s10101-015-0159-8,,
ffbef7fd0e,10.1111%2Fcoep.12173,10.1111/coep.12173,,
daaa0a901d,10.1111%2Fj.1467-9396.2009.00824.x,10.1111/j.1467-9396.2009.00824.x,,
d730bc105b,PMC5073501,10.1136/bmjopen-2016-011099,27797984,PMC5073501
e85554f487,PMC4787107,10.1097/coh.0000000000000264,26945141,PMC4787107
e8e44d3eae,PMC4215532,10.1016/j.nicl.2014.08.023,25379423,PMC4215532
b606e5f0a4,10.1111%2F1475-5890.12080,10.1111/1475-5890.12080,,
d6bfe60e84,10.1111%2Fcoep.12168,10.1111/coep.12168,,
c610549868,10.1111%2F1475-5890.12085,10.1111/1475-5890.12085,,
dd17da9be9,PMC4819136,10.4162/nrp.2016.10.2.237,27087909,PMC4819136
bb3e6806f2,10.1111%2Fcoep.12181,10.1111/coep.12181,,
e409eab110,10.1007%2Fs00191-008-0122-8,10.1007/s00191-008-0122-8,,
d64b9adc2b,10.1257%2Fjep.6.1.87,10.1257/jep.6.1.87,,
e917cd35cb,10.1086%2F677182,10.1086%2F677182,,
cac0f399ff,PMC4845446,10.13107/jocr.2250-0685.335,,PMC4845446
e8f2098a7c,PMC3516051,10.5915/43-2-9026,,PMC3516051
cfaab29b53,10.1111%2Fsjoe.12098,10.1111/sjoe.12098,,
f5a2a724b0,10.1080%2F13547860802393157,10.1080/13547860802393157,,
bb426fb519,10.1524%2Fjbwg.1987.28.12.293,10.1524/jbwg.1987.28.12.293,,
f2209f1434,PMC4350044,10.5812/jjm.15779,25789130,PMC4350044
c19c73a27c,10.1257%2Fjep.14.4.101,10.3386/w7608,,
a4d13ba656,10.1257%2F089533003769204335,10.1257/089533003769204335,,
f7acf7df0b,10.1086%2F252090,10.1086/252090,,
a57ecc3683,10.1111%2F1475-5890.12099,10.1111/1475-5890.12099,,
dec62e05d0,10.1111%2Fcoep.12175,10.1111/coep.12175,,
e74bb7b09b,10.1111%2Fcoep.12176,10.1111/coep.12176,,
db7339abbe,10.1017%2Fs1365100513000035,10.1017/s1365100513000035,,
f69f14de80,10.1007%2Fs00181-015-0989-9,10.1007/s00181-015-0989-9,,
cdae67b6e9,10.1257%2F089533003769204362,10.2139/ssrn.364220,,
dc44c62f4d,10.1257%2Fjep.12.4.177,10.1257/jep.12.4.177,,
ed6352aa5c,10.1108%2Fjes-01-2015-0013,10.1108/jes-01-2015-0013,,
d184b7c969,10.1257%2Fjep.7.3.193,10.1257/jep.7.3.193,,
cd51cdbb29,PMC5172472,10.1016/s1672-0229(04)02022-4,15862117,PMC5172472
f24ab91521,10.1111%2Fj.1468-0106.2012.00577.x,10.1111/j.1468-0106.2011.00565.x,,
ed3e92bfc1,PMC4755524,10.1093/dnares/dsv033,26622062,PMC4755524
dbe3398afd,PMC5221852,10.5009/gnl16574,28053295,PMC5221852
ca52c96381,10.1257%2Fjep.9.3.169,10.1257/jep.9.3.169,,
dcef9a2d0e,10.1111%2Fcoep.12185,10.1111/coep.12185,,
f572772852,PMC5027708,10.1080/21645515.2016.1178433,27159786,PMC5027708
fac9af26d0,10.1257%2Fjep.14.3.21,10.1257/jep.14.3.21,,
fbc42888e1,10.1111%2Fj.1468-0351.2011.00428.x,10.1111/j.1468-0351.2011.00428.x,,
bc0ac5e54a,PMC3256564,10.1038/srep00221,22355735,PMC3256564
fd8194be19,10.1590%2Fs0034-71402003000400004,10.1590%2Fs0034-71402003000400004,,
c7a88dbd0c,10.1086%2F252079,10.1086/252079,,
be7d8eec21,10.1257%2Fjep.6.1.69,10.1257/jep.6.1.69,,
b2d1876d5f,10.1111%2F1475-4932.12059,10.1111/1475-4932.12059,,
af1e083105,PMC2639317,10.1093/jnci/djn441,19141780,PMC2639317
a3d80d910a,10.1057%2Fs11369-017-0048-y,10.1057/s11369-017-0048-y,,
afa5725a1a,10.1007%2Fs10824-016-9283-8,10.1007/s10824-016-9283-8,,
ca8461e97e,10.20955%2Fr.2015.257-67,10.20955/r.97.257-67,,
b1492370d0,PMC2367720,10.1093/nar/gkn087,18299281,PMC2367720
b4f5e0b18c,10.1515%2Fjbnst-1981-frontmatter2,10.1515%2Fjbnst-1981-frontmatter2,,
c3329f7dd9,PMC3304637,10.3350/kjhep.2011.17.2.148,21757986,PMC3304637
ae591cdf95,10.1111%2Fjoie.12017,10.1111/joie.12017,25821242,PMC4373170
cad0a17359,PMC3297063,10.3389/fgene.2012.00032,22408643,PMC3297063
a20c0cc2d5,10.1257%2Fjep.7.3.175,10.1257/jep.7.3.175,,
e7afe68024,10.1086%2F252060,10.1086/252060,,
a7c8aa50d9,10.1257%2Fjep.21.1.169,10.1257/jep.21.1.169,,
b7c439922e,10.1086%2F252065,10.1086%2F252065,,
df5cca631c,10.1257%2Fjep.28.3.149,10.1257/jep.28.3.149,,
ce5512e089,10.3846%2F1611-1699.2009.10.349-360,10.3846/1611-1699.2009.10.349-360,,
fcd998fda8,PMC4738122,10.5999/aps.2015.42.6.729,26618120,PMC4659986
e830e8769a,PMC5140851,10.2169/internalmedicine.55.7508,27803396,PMC5140851
c26701b515,10.1080%2F1354570042000315154,10.1080/1354570042000315154,,
c05c4c2756,PMC4845400,10.13107/jocr.2250-0685.365,,PMC4845400
f982d399c6,PMC3489740,10.4161/onci.20504,23162752,PMC3489740
cf32eefe50,10.1086%2F252059,10.1086/252059,,
b167166051,10.1257%2Fjep.10.3.3,10.1257/jep.10.3.3,,
a2988a5aae,10.1257%2Fjep.7.3.185,10.1257/jep.7.3.185,,
dc903bd651,PMC4427071,10.2147/ndt.s67470,25999720,PMC4427071
f37116d33a,10.1007%2Fs10888-017-9370-x,10.1007/s10888-017-9370-x,,
abe360b1e6,10.1257%2Fjep.14.4.141,10.1257/jep.14.4.141,,
a662ad8e49,PMC4302498,,,PMC4302498
afb1af1c90,10.1086%2F253382,10.1086/253382,,
b8ddcb6c37,PMC3282807,10.2337/db11-0584,22315314,PMC3282807
dfe798d818,10.1080%2F09535314.2018.1431205,10.1080/09535314.2018.1431205,,
c02e4d6b9a,PMC4830365,10.4081/ni.2016.6311,27127599,PMC4830365
e133d473c6,PMC4756880,10.4103/0366-6999.168076,26521798,PMC4756880
d95523f91c,10.1257%2Fjep.14.3.75,10.1257/jep.14.3.75,,
aacf442330,PMC4196871,10.1091/mbc.e14-07-1182,25143406,PMC4196871
c73e9c0af0,10.1086%2F252047,10.1086/252047,,
ede92dd6a4,10.1007%2Fs10663-012-9195-6,10.1007/s10663-012-9195-6,,
a097e43298,PMC4133215,10.4161/nucl.29085,24809693,PMC4133215
a3eca55935,10.1257%2Faer.104.9.2593,10.1257/aer.104.9.2593,,
e18dae9768,PMC3542307,10.3348/kjr.2013.14.1.86,23323035,PMC3542307
eca6240228,PMC4915762,10.15280/jlm.2016.6.1.7,27358835,PMC4915762
b6a23d2033,PMC4108255,10.2147/amep.s58073,25083138,PMC4108255
ff8aa99c88,10.1007%2Fs10824-012-9160-z,10.1007/s10824-012-9160-z,,
f8f17f5de4,PMC4973600,10.1080/23262133.2015.1058684,27604337,PMC4973600
cf1c41e867,10.1257%2Fjep.26.3.177,10.1257/jep.26.3.177,,
ced37bcca7,10.1086%2F252044,10.1086%2F252044,,
a329756485,10.1257%2Fjep.28.3.127,10.1257/jep.28.3.127,,
c26c056d7c,PMC4830395,10.1093/jnci/djv362,26598514,PMC4830395
ed731ecc79,PMC5447898,10.1177/0952076713509297,28596638,PMC5447898
b83764738c,10.1257%2Fjep.2.1.153,10.1257/jep.2.1.153,,
f463c792d4,PMC3277442,10.3402/nano.v3i0.17201,22347542,PMC3277442
a1e3333f0f,PMC3016117,,,PMC3016117
c6f4c63ea5,PMC4097190,10.1038/eye.2014.125,25008433,PMC4097190
e6f0d01158,10.1257%2Fjep.2.1.159,10.1257/jep.2.1.159,,
c32ec7e042,10.1257%2Faer.20131126,10.1257/aer.20131126,,
d555e157dc,PMC3764840,10.1177/1073858410381531,21075971,PMC3764840
e0578b694b,PMC3297030,10.6061/clinics/2012(03)04,22473402,PMC3297030
b63852331f,10.1257%2Fjep.23.1.121,10.3386/w14207,,
d1eec277be,10.1111%2Fjoie.12024,10.1111/joie.12024,,
c0a50b7292,10.1257%2Fjep.14.4.123,10.1257/jep.14.4.123,,
c9161a32b2,10.1111%2Fj.1468-0270.2011.02115,10.1111/j.1468-0270.2011.02115,,
b83a7c3523,PMC2699844,10.2174/1874364100802010160,19547665,PMC2699844
fe711eb407,10.1257%2Fjep.12.4.95,10.1257/jep.12.4.95,,
a7b912701e,PMC4150658,10.5935/abc.20140121,,PMC4150658
beb70beb7c,10.1086%2F251616,10.1086/251616,,
fef8908aef,10.1086%2F252941,10.2307/1896043,,
bd0cc8a609,PMC3673637,10.1093/gbe/evt062,23674247,PMC3673637
d6887a0e92,10.1007%2Fs00712-013-0356-2,10.1007/s00712-013-0356-2,,
aee028cf70,PMC4075797,,,PMC4075797
aceddb75d5,10.1080%2F00213624.2016.1210384,10.1080/00213624.2016.1210384,,
c8a370de6b,10.1257%2Fjep.4.1.135,10.1257/jep.4.1.135,,
f8e231f7a5,PMC3177242,10.1136/bjsports-2011-090467,21926074,PMC3177242
cc5327c31a,10.1007%2Fs10888-015-9307-1,10.1007/s10888-015-9307-1,,
e1a73b7a08,10.1086%2F252939,10.1086%2F252939,,
e42d76f5ae,10.1111%2Fecin.12439,10.1111/ecin.12439,,
c3fb823c06,10.1257%2Fjep.8.1.181,10.1257/jep.8.1.181,,
bd352f2c59,10.1257%2Fjep.10.4.113,10.1257/jep.10.4.113,,
c215b30fdc,PMC3826769,10.2147/IJN.S50070,,PMC3826769
e79ba5ea95,10.1080%2F17421770903076548,10.1080/17421770903076548,,
d842fc3056,10.1257%2Fjep.4.1.149,10.1257/jep.4.1.149,,
e3acaec90a,10.1257%2Fjep.12.4.73,10.1257/jep.12.4.73,,
b63dc7c65b,PMC5064647,10.1002/eji.201545910,26558442,PMC5064647
ee19183f86,10.1080%2F10438599.2016.1164488,10.1080/10438599.2016.1164488,,
d860f930e3,10.1257%2Fjep.29.1.163,10.1257/jep.29.1.163,,
a030b8065f,PMC4849853,10.1101/mcs.a000729,27148585,PMC4849853
fd0d52a4a7,10.1086%2F654453,10.1086/654453,,
faea26bb32,10.18267%2Fj.polek.1174,10.18267/j.polek.1174,,
a9df17188e,10.1257%2Fjep.27.3.21,10.1257/jep.27.3.21,,
dd3b1be2c8,10.1257%2Fjep.5.4.11,10.1257/jep.5.4.11,,
d1f2af3c9f,PMC3394976,10.1038/bjc.2012.241,22644304,PMC3394976
a3c107e691,10.1007%2Fs11127-008-9385-8,10.1007/s11127-008-9385-8,,
d679513ed6,10.1007%2Fs10888-011-9201-4,10.1007/s10888-011-9201-4,,
d95bb7a243,10.1111%2Flabr.12071,10.1111/labr.12071,,
f426dbcd6a,10.1257%2Fjep.23.1.167,10.1257/jep.23.1.167,,
f0a277234f,PMC3609087,10.4161/adip.19465,23700518,PMC3609087
d39ff1f239,PMC3915349,10.2174/1570159x1201140117162802,24533015,PMC3915349
ce4180ce28,PMC4111068,,,PMC4111068
e6a0b61f93,10.1257%2Fjep.10.4.139,10.1257/jep.10.4.139,,
c7149971cf,10.1111%2Flabr.12087,10.1111/labr.12087,,
f4c71d6bec,PMC3331379,,,PMC3331379
c35075eeee,10.1007%2Fs11127-007-9186-5,10.1007/s11127-007-9186-5,,
f8b8ea9241,PMC3671002,10.4174/jkss.2013.84.6.338,23741691,PMC3671002
ba07333248,10.3368%2Fjhr.50.3.549,10.3386/w19331,,
d21256d14b,PMC4421706,10.1093/ndtplus/sfq102,25984057,PMC4421706
f85503ec91,10.1111%2Fj.1467-9787.2012.00760.x,10.1111/j.1467-9787.2012.00760.x,,
fc96c5596b,10.1257%2Fjep.12.4.51,10.1257/jep.12.4.51,,
f3f8f4f283,10.1086%2F654434,10.1086/654434,,
a533ae4449,10.1257%2Fjep.8.1.133,10.1257/jep.8.1.133,,
af0e6f90a0,10.1257%2Fjep.23.1.193,10.1257/jep.23.1.193,,
