schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,8b4c0404-edd4-4f97-973f-12602d68d25c,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/679,f2f0eece-79df-40e1-80cd-fd4b04561f36,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a8c3bd4a-a543-42fa-8c22-760ebf701fdc,3,2,fc5b19dd-8cd0-4c38-b6ff-9bd04ed4990b,bf50585e-e747-4426-b284-89c096ff1852,39:22.5,41:26.9,124.402949,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,fc5b19dd-8cd0-4c38-b6ff-9bd04ed4990b,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,8b4c0404-edd4-4f97-973f-12602d68d25c,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/679,f2f0eece-79df-40e1-80cd-fd4b04561f36,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a8c3bd4a-a543-42fa-8c22-760ebf701fdc,3,2,79bb0cd0-53a9-40c9-82e1-5e2a4751242b,bf50585e-e747-4426-b284-89c096ff1852,39:22.5,41:26.9,124.402949,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,79bb0cd0-53a9-40c9-82e1-5e2a4751242b,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,51240f31-dea2-4cbd-b4b8-9ae4c0d6ca2d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/680,4e80ec8b-37d0-49df-8dda-1b6db0c009b6,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,5026f3b0-1e9f-434d-bac3-54d81bf6f583,3,2,8e6e2f35-7512-4ad6-b9cc-8a8a5d7d1690,bf50585e-e747-4426-b284-89c096ff1852,41:03.4,45:31.1,267.701489,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A3,Equal chance it is or is not a specific piece of software,5c0c6e4b-b648-4f96-a48d-68925fddeac6,8e6e2f35-7512-4ad6-b9cc-8a8a5d7d1690,Equal chance it is or is not a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,51240f31-dea2-4cbd-b4b8-9ae4c0d6ca2d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/680,4e80ec8b-37d0-49df-8dda-1b6db0c009b6,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,5026f3b0-1e9f-434d-bac3-54d81bf6f583,3,2,b62088ab-ef21-4d4d-82df-967f0e8630b6,bf50585e-e747-4426-b284-89c096ff1852,41:03.4,45:31.1,267.701489,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,b62088ab-ef21-4d4d-82df-967f0e8630b6,"Yes, Iâ€™ve found the name of the software in the article.",1,1,3308,3312,SCOP
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,51240f31-dea2-4cbd-b4b8-9ae4c0d6ca2d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/680,4e80ec8b-37d0-49df-8dda-1b6db0c009b6,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,5026f3b0-1e9f-434d-bac3-54d81bf6f583,3,2,f9177f47-1446-4075-bcbf-b4d30ca4802a,bf50585e-e747-4426-b284-89c096ff1852,41:03.4,45:31.1,267.701489,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,f9177f47-1446-4075-bcbf-b4d30ca4802a,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,51240f31-dea2-4cbd-b4b8-9ae4c0d6ca2d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/680,4e80ec8b-37d0-49df-8dda-1b6db0c009b6,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,5026f3b0-1e9f-434d-bac3-54d81bf6f583,3,2,f1050f77-1cd4-4305-87f6-c0b4070fe777,bf50585e-e747-4426-b284-89c096ff1852,41:03.4,45:31.1,267.701489,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,f1050f77-1cd4-4305-87f6-c0b4070fe777,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,51240f31-dea2-4cbd-b4b8-9ae4c0d6ca2d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/680,4e80ec8b-37d0-49df-8dda-1b6db0c009b6,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,5026f3b0-1e9f-434d-bac3-54d81bf6f583,3,2,bdbcee5f-41a3-40b7-a6ac-f945482ac33e,bf50585e-e747-4426-b284-89c096ff1852,41:03.4,45:31.1,267.701489,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,bdbcee5f-41a3-40b7-a6ac-f945482ac33e,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,51240f31-dea2-4cbd-b4b8-9ae4c0d6ca2d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/680,4e80ec8b-37d0-49df-8dda-1b6db0c009b6,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,5026f3b0-1e9f-434d-bac3-54d81bf6f583,3,2,6d27b006-2535-4b42-bb55-864503e34369,bf50585e-e747-4426-b284-89c096ff1852,41:03.4,45:31.1,267.701489,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,6d27b006-2535-4b42-bb55-864503e34369,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,51240f31-dea2-4cbd-b4b8-9ae4c0d6ca2d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/680,4e80ec8b-37d0-49df-8dda-1b6db0c009b6,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,5026f3b0-1e9f-434d-bac3-54d81bf6f583,3,2,0d95e30b-13ac-411d-9657-b43cd6902ed9,bf50585e-e747-4426-b284-89c096ff1852,41:03.4,45:31.1,267.701489,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,0d95e30b-13ac-411d-9657-b43cd6902ed9,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1e456804-bb9c-41f2-9649-5ed338193f9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/681,376d5b53-97dc-423d-a17a-e8dbf9e81f5a,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a63891cb-dbf5-489a-a449-48efa40233a7,3,2,0e4abf25-db8e-4465-a003-1098b8366e0b,bf50585e-e747-4426-b284-89c096ff1852,41:27.1,47:59.2,392.048536,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A2,More likely than not that this is a specific piece of software,ab17f832-1fb1-4aee-b1f0-d75f68a1afda,0e4abf25-db8e-4465-a003-1098b8366e0b,More likely than not that this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1e456804-bb9c-41f2-9649-5ed338193f9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/681,376d5b53-97dc-423d-a17a-e8dbf9e81f5a,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a63891cb-dbf5-489a-a449-48efa40233a7,3,2,7db8c8b4-33a0-43df-8c74-da15fad15445,bf50585e-e747-4426-b284-89c096ff1852,41:27.1,47:59.2,392.048536,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,7db8c8b4-33a0-43df-8c74-da15fad15445,"Yes, Iâ€™ve found the name of the software in the article.",1,1,3418,3426,PSI-PRED
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1e456804-bb9c-41f2-9649-5ed338193f9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/681,376d5b53-97dc-423d-a17a-e8dbf9e81f5a,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a63891cb-dbf5-489a-a449-48efa40233a7,3,2,3818a2ac-0dea-4c99-a43e-05e699750672,bf50585e-e747-4426-b284-89c096ff1852,41:27.1,47:59.2,392.048536,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,3818a2ac-0dea-4c99-a43e-05e699750672,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1e456804-bb9c-41f2-9649-5ed338193f9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/681,376d5b53-97dc-423d-a17a-e8dbf9e81f5a,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a63891cb-dbf5-489a-a449-48efa40233a7,3,2,22b57315-1ec5-4dd6-bf05-ac119acea182,bf50585e-e747-4426-b284-89c096ff1852,41:27.1,47:59.2,392.048536,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,22b57315-1ec5-4dd6-bf05-ac119acea182,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1e456804-bb9c-41f2-9649-5ed338193f9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/681,376d5b53-97dc-423d-a17a-e8dbf9e81f5a,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a63891cb-dbf5-489a-a449-48efa40233a7,3,2,8c7c642c-6837-471b-a746-f9e2f91950ff,bf50585e-e747-4426-b284-89c096ff1852,41:27.1,47:59.2,392.048536,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,8c7c642c-6837-471b-a746-f9e2f91950ff,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1e456804-bb9c-41f2-9649-5ed338193f9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/681,376d5b53-97dc-423d-a17a-e8dbf9e81f5a,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a63891cb-dbf5-489a-a449-48efa40233a7,3,2,54c71801-fb3d-4600-99cf-32e0ae84f40c,bf50585e-e747-4426-b284-89c096ff1852,41:27.1,47:59.2,392.048536,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,54c71801-fb3d-4600-99cf-32e0ae84f40c,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1e456804-bb9c-41f2-9649-5ed338193f9e,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/681,376d5b53-97dc-423d-a17a-e8dbf9e81f5a,softcite_data/step1_txt/pmc/PMC1636350-7/text.txt.gz,100039,PMC1636350-7,ca4996a7eb259f4668aa29973f9ef5962bf4618fef4de58fb1140f9358af9c71,4032,a63891cb-dbf5-489a-a449-48efa40233a7,3,2,9cb5796c-16c4-4e83-ab99-bf55c2da71b6,bf50585e-e747-4426-b284-89c096ff1852,41:27.1,47:59.2,392.048536,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,9cb5796c-16c4-4e83-ab99-bf55c2da71b6,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,545b3cc6-a60d-47a0-ac78-968dcf9bd902,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/682,76aba51d-5c72-4d81-b9b7-b15e899619e3,softcite_data/step1_txt/pmc/PMC1636350-8/text.txt.gz,100040,PMC1636350-8,56002e82e9ef3cadcdfd29fee7221969d06a46f73783ef81824ff943e254e801,3874,785fcb5b-b15c-43b0-b667-e397c452f54d,3,2,69208e3f-7c41-46a1-a801-d436cf3e1c34,bf50585e-e747-4426-b284-89c096ff1852,45:31.4,48:25.3,173.904444,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A2,More likely than not that this is a specific piece of software,ab17f832-1fb1-4aee-b1f0-d75f68a1afda,69208e3f-7c41-46a1-a801-d436cf3e1c34,More likely than not that this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,545b3cc6-a60d-47a0-ac78-968dcf9bd902,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/682,76aba51d-5c72-4d81-b9b7-b15e899619e3,softcite_data/step1_txt/pmc/PMC1636350-8/text.txt.gz,100040,PMC1636350-8,56002e82e9ef3cadcdfd29fee7221969d06a46f73783ef81824ff943e254e801,3874,785fcb5b-b15c-43b0-b667-e397c452f54d,3,2,e5e79015-1cce-459b-80d5-a86dc4d2eb8f,bf50585e-e747-4426-b284-89c096ff1852,45:31.4,48:25.3,173.904444,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,e5e79015-1cce-459b-80d5-a86dc4d2eb8f,"Yes, Iâ€™ve found the name of the software in the article.",1,1,68,75,MUMMALS
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,545b3cc6-a60d-47a0-ac78-968dcf9bd902,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/682,76aba51d-5c72-4d81-b9b7-b15e899619e3,softcite_data/step1_txt/pmc/PMC1636350-8/text.txt.gz,100040,PMC1636350-8,56002e82e9ef3cadcdfd29fee7221969d06a46f73783ef81824ff943e254e801,3874,785fcb5b-b15c-43b0-b667-e397c452f54d,3,2,62380ec2-15c8-4f8c-94d8-0d79cae4a01e,bf50585e-e747-4426-b284-89c096ff1852,45:31.4,48:25.3,173.904444,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,62380ec2-15c8-4f8c-94d8-0d79cae4a01e,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,545b3cc6-a60d-47a0-ac78-968dcf9bd902,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/682,76aba51d-5c72-4d81-b9b7-b15e899619e3,softcite_data/step1_txt/pmc/PMC1636350-8/text.txt.gz,100040,PMC1636350-8,56002e82e9ef3cadcdfd29fee7221969d06a46f73783ef81824ff943e254e801,3874,785fcb5b-b15c-43b0-b667-e397c452f54d,3,2,1c5ea438-e2b6-4ee6-beff-edb5d53a0b7e,bf50585e-e747-4426-b284-89c096ff1852,45:31.4,48:25.3,173.904444,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,1c5ea438-e2b6-4ee6-beff-edb5d53a0b7e,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,545b3cc6-a60d-47a0-ac78-968dcf9bd902,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/682,76aba51d-5c72-4d81-b9b7-b15e899619e3,softcite_data/step1_txt/pmc/PMC1636350-8/text.txt.gz,100040,PMC1636350-8,56002e82e9ef3cadcdfd29fee7221969d06a46f73783ef81824ff943e254e801,3874,785fcb5b-b15c-43b0-b667-e397c452f54d,3,2,85026a25-846b-4d32-bdf6-313ed0ba468d,bf50585e-e747-4426-b284-89c096ff1852,45:31.4,48:25.3,173.904444,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,85026a25-846b-4d32-bdf6-313ed0ba468d,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,545b3cc6-a60d-47a0-ac78-968dcf9bd902,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/682,76aba51d-5c72-4d81-b9b7-b15e899619e3,softcite_data/step1_txt/pmc/PMC1636350-8/text.txt.gz,100040,PMC1636350-8,56002e82e9ef3cadcdfd29fee7221969d06a46f73783ef81824ff943e254e801,3874,785fcb5b-b15c-43b0-b667-e397c452f54d,3,2,b352e5c6-3d6c-415e-9665-7d9065f55efa,bf50585e-e747-4426-b284-89c096ff1852,45:31.4,48:25.3,173.904444,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,b352e5c6-3d6c-415e-9665-7d9065f55efa,"No, I cannot find the developer information in the article.",0,0,,,
